t_ms,true_x,true_y,yaw_deg,map_x,map_y,fused_x,fused_y,enc_x,enc_y,enc_w,imu_ok,seg,auto_state,route_complete,front_cm,left_cm,out_vx,out_vy,map_lim,front_lim,left_lim,clearance,odom_err
9160,2.7310,1.7115,0.00,2.0988,1.7106,1.7313,1.4026,1.7400,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.6322
9170,2.7310,1.7115,0.00,2.1097,1.7106,1.7420,1.4026,1.7506,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.6213
9180,2.7310,1.7115,0.00,2.1203,1.7106,1.7526,1.4026,1.7610,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.6107
9190,2.7310,1.7115,0.00,2.1307,1.7106,1.7629,1.4026,1.7713,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.6003
9200,2.7310,1.7115,0.00,2.1409,1.7107,1.7731,1.4026,1.7813,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.5901
9210,2.7310,1.7115,0.00,2.1509,1.7107,1.7830,1.4026,1.7912,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.5801
9220,2.7310,1.7115,0.00,2.1608,1.7107,1.7928,1.4026,1.8008,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.5702
9230,2.7310,1.7115,0.00,2.1704,1.7107,1.8023,1.4027,1.8102,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.5606
9240,2.7310,1.7115,0.00,2.1798,1.7108,1.8117,1.4027,1.8195,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.5512
9250,2.7310,1.7115,0.00,2.1890,1.7108,1.8209,1.4027,1.8285,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.5420
9260,2.7310,1.7115,0.00,2.1980,1.7108,1.8298,1.4027,1.8374,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.5330
9270,2.7310,1.7115,0.00,2.2069,1.7108,1.8386,1.4027,1.8460,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.5241
9280,2.7310,1.7115,0.00,2.2155,1.7109,1.8471,1.4027,1.8545,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.5155
9290,2.7310,1.7115,0.00,2.2239,1.7109,1.8555,1.4027,1.8627,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.5071
9300,2.7310,1.7115,0.00,2.2321,1.7109,1.8636,1.4027,1.8707,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4989
9310,2.7310,1.7115,0.00,2.2401,1.7109,1.8716,1.4028,1.8786,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4909
9320,2.7310,1.7115,0.00,2.2480,1.7110,1.8793,1.4028,1.8862,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4830
9330,2.7310,1.7115,0.00,2.2556,1.7110,1.8868,1.4028,1.8936,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4754
9340,2.7310,1.7115,0.00,2.2630,1.7110,1.8942,1.4028,1.9009,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4680
9350,2.7310,1.7115,0.00,2.2702,1.7110,1.9013,1.4028,1.9079,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4608
9360,2.7310,1.7115,0.00,2.2772,1.7111,1.9083,1.4028,1.9147,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4538
9370,2.7310,1.7115,0.00,2.2841,1.7111,1.9150,1.4028,1.9214,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4469
9380,2.7310,1.7115,0.00,2.2907,1.7111,1.9216,1.4029,1.9278,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4403
9390,2.7310,1.7115,0.00,2.2971,1.7111,1.9279,1.4029,1.9340,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4339
9400,2.7310,1.7115,0.00,2.3033,1.7112,1.9341,1.4029,1.9401,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4277
9410,2.7310,1.7115,0.00,2.3094,1.7112,1.9401,1.4029,1.9460,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4216
9420,2.7310,1.7115,0.00,2.3154,1.7112,1.9461,1.4029,1.9520,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4156
9430,2.7310,1.7115,0.00,2.3214,1.7112,1.9521,1.4029,1.9580,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4096
9440,2.7310,1.7115,0.00,2.3274,1.7113,1.9581,1.4029,1.9640,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.4036
9450,2.7310,1.7115,0.00,2.3334,1.7113,1.9640,1.4029,1.9699,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3976
9460,2.7310,1.7115,0.00,2.3394,1.7113,1.9700,1.4030,1.9759,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3916
9470,2.7310,1.7115,0.00,2.3454,1.7113,1.9760,1.4030,1.9819,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3856
9480,2.7310,1.7115,0.00,2.3514,1.7114,1.9820,1.4030,1.9878,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3796
9490,2.7310,1.7115,0.00,2.3574,1.7114,1.9880,1.4030,1.9938,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3736
9500,2.7310,1.7115,0.00,2.3634,1.7114,1.9940,1.4030,1.9998,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3676
9510,2.7310,1.7115,0.00,2.3694,1.7114,1.9999,1.4030,2.0057,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3616
9520,2.7310,1.7115,0.00,2.3754,1.7115,2.0059,1.4030,2.0117,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3556
9530,2.7310,1.7115,0.00,2.3814,1.7115,2.0119,1.4030,2.0177,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3496
9540,2.7310,1.7115,0.00,2.3874,1.7115,2.0179,1.4031,2.0236,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3436
9550,2.7310,1.7115,0.00,2.3934,1.7115,2.0239,1.4031,2.0296,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3376
9560,2.7310,1.7115,0.00,2.3994,1.7116,2.0299,1.4031,2.0356,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3316
9570,2.7310,1.7115,0.00,2.4054,1.7116,2.0359,1.4031,2.0416,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3256
9580,2.7310,1.7115,0.00,2.4114,1.7116,2.0418,1.4031,2.0475,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3196
9590,2.7310,1.7115,0.00,2.4174,1.7116,2.0478,1.4031,2.0535,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3136
9600,2.7310,1.7115,0.00,2.4234,1.7117,2.0538,1.4031,2.0595,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3076
9610,2.7310,1.7115,0.00,2.4294,1.7117,2.0598,1.4032,2.0654,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.3016
9620,2.7310,1.7115,0.00,2.4354,1.7117,2.0658,1.4032,2.0714,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.2956
9630,2.7310,1.7115,0.00,2.4414,1.7118,2.0718,1.4032,2.0774,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.2896
9640,2.7310,1.7115,0.00,2.4474,1.7118,2.0777,1.4032,2.0833,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.2836
9650,2.7310,1.7115,0.00,2.4534,1.7118,2.0837,1.4032,2.0893,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.2776
9660,2.7310,1.7115,0.00,2.4594,1.7118,2.0897,1.4032,2.0953,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.2716
9670,2.7310,1.7115,0.00,2.4654,1.7119,2.0957,1.4032,2.1013,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.2656
9680,2.7310,1.7115,0.00,2.4714,1.7119,2.1017,1.4032,2.1072,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.2596
9690,2.7310,1.7115,0.00,2.4774,1.7119,2.1077,1.4033,2.1132,1.4030,0.500,1,1,5,0,0,0,75,0,0,0,0,0.000,0.2536
9700,2.7310,1.7115,0.00,2.4834,1.7119,2.1136,1.4033,2.1192,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.2476
9710,2.7310,1.7115,0.00,2.4894,1.7120,2.1196,1.4033,2.1250,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.2416
9720,2.7310,1.7115,0.00,2.4953,1.7120,2.1254,1.4033,2.1307,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.2357
9730,2.7310,1.7115,0.00,2.5010,1.7120,2.1310,1.4033,2.1362,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.2300
9740,2.7310,1.7115,0.00,2.5065,1.7120,2.1364,1.4033,2.1415,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.2245
9750,2.7310,1.7115,0.00,2.5119,1.7121,2.1417,1.4033,2.1466,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.2192
9760,2.7310,1.7115,0.00,2.5170,1.7121,2.1467,1.4034,2.1515,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.2140
9770,2.7310,1.7115,0.00,2.5219,1.7121,2.1515,1.4034,2.1561,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.2091
9780,2.7310,1.7115,0.00,2.5266,1.7121,2.1561,1.4034,2.1606,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.2044
9790,2.7310,1.7115,0.00,2.5311,1.7122,2.1606,1.4034,2.1649,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1999
9800,2.7310,1.7115,0.00,2.5355,1.7122,2.1648,1.4034,2.1690,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1955
9810,2.7310,1.7115,0.00,2.5396,1.7122,2.1688,1.4034,2.1729,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1914
9820,2.7310,1.7115,0.00,2.5435,1.7122,2.1726,1.4034,2.1766,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1875
9830,2.7310,1.7115,0.00,2.5472,1.7123,2.1763,1.4034,2.1801,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1838
9840,2.7310,1.7115,0.00,2.5507,1.7123,2.1797,1.4035,2.1834,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1803
9850,2.7310,1.7115,0.00,2.5541,1.7123,2.1829,1.4035,2.1865,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1769
9860,2.7310,1.7115,0.00,2.5572,1.7123,2.1859,1.4035,2.1894,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1738
9870,2.7310,1.7115,0.00,2.5601,1.7124,2.1888,1.4035,2.1921,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1709
9880,2.7310,1.7115,0.00,2.5628,1.7124,2.1914,1.4035,2.1946,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1682
9890,2.7310,1.7115,0.00,2.5653,1.7124,2.1938,1.4035,2.1969,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1657
9900,2.7310,1.7115,0.00,2.5677,1.7124,2.1961,1.4035,2.1989,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1633
9910,2.7310,1.7115,0.00,2.5698,1.7125,2.1981,1.4035,2.2008,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1612
9920,2.7310,1.7115,0.00,2.5717,1.7125,2.1999,1.4036,2.2025,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1593
9930,2.7310,1.7115,0.00,2.5734,1.7125,2.2015,1.4036,2.2040,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1576
9940,2.7310,1.7115,0.00,2.5749,1.7125,2.2029,1.4036,2.2053,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1561
9950,2.7310,1.7115,0.00,2.5763,1.7126,2.2042,1.4036,2.2063,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1547
9960,2.7310,1.7115,0.00,2.5774,1.7126,2.2052,1.4036,2.2072,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1536
9970,2.7310,1.7115,0.00,2.5783,1.7126,2.2060,1.4036,2.2079,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1527
9980,2.7310,1.7115,0.00,2.5790,1.7126,2.2066,1.4036,2.2084,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1520
9990,2.7310,1.7115,0.00,2.5795,1.7127,2.2071,1.4037,2.2087,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1515
10000,2.7310,1.7115,0.00,2.5799,1.7127,2.2073,1.4037,2.2088,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1511
10010,2.7310,1.7115,0.00,2.5800,1.7127,2.2074,1.4037,2.2088,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1510
10020,2.7310,1.7115,0.00,2.5801,1.7127,2.2074,1.4037,2.2088,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1509
10030,2.7310,1.7115,0.00,2.5801,1.7128,2.2074,1.4037,2.2088,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1509
10040,2.7310,1.7115,0.00,2.5802,1.7128,2.2074,1.4037,2.2088,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1508
10050,2.7310,1.7115,0.00,2.5802,1.7128,2.2075,1.4037,2.2088,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1508
10060,2.7310,1.7115,0.00,2.5803,1.7128,2.2075,1.4037,2.2088,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1507
10070,2.7310,1.7115,0.00,2.5803,1.7129,2.2075,1.4038,2.2088,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1507
10080,2.7310,1.7115,0.00,2.5804,1.7129,2.2076,1.4038,2.2088,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1506
10090,2.7310,1.7115,0.00,2.5804,1.7129,2.2076,1.4038,2.2088,1.4030,0.500,1,2,5,0,0,0,0,0,0,0,0,0.000,0.1506
10100,2.7310,1.7115,0.00,2.5805,1.7129,2.2076,1.4038,2.2088,1.4030,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1505
10110,2.7310,1.7116,0.00,2.5806,1.7130,2.2076,1.4039,2.2088,1.4031,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1505
10120,2.7310,1.7119,0.00,2.5806,1.7131,2.2077,1.4040,2.2088,1.4033,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1504
10130,2.7310,1.7124,0.00,2.5807,1.7134,2.2077,1.4044,2.2088,1.4038,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1503
10140,2.7310,1.7131,0.00,2.5807,1.7139,2.2077,1.4050,2.2088,1.4045,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1503
10150,2.7310,1.7140,0.00,2.5808,1.7146,2.2078,1.4058,2.2088,1.4054,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1502
10160,2.7310,1.7151,0.00,2.5808,1.7155,2.2078,1.4067,2.2088,1.4065,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1502
10170,2.7310,1.7164,0.00,2.5809,1.7166,2.2078,1.4079,2.2088,1.4078,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1501
10180,2.7310,1.7179,0.00,2.5809,1.7179,2.2078,1.4093,2.2088,1.4093,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1501
10190,2.7310,1.7196,0.00,2.5810,1.7194,2.2079,1.4109,2.2088,1.4109,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1500
10200,2.7310,1.7214,0.00,2.5810,1.7211,2.2079,1.4126,2.2088,1.4128,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1500
10210,2.7310,1.7235,0.00,2.5811,1.7230,2.2079,1.4146,2.2088,1.4149,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1499
10220,2.7310,1.7258,0.00,2.5812,1.7251,2.2080,1.4168,2.2088,1.4172,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1498
10230,2.7310,1.7283,0.00,2.5812,1.7274,2.2080,1.4191,2.2088,1.4196,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1498
10240,2.7310,1.7310,0.00,2.5813,1.7299,2.2080,1.4217,2.2088,1.4223,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1497
10250,2.7310,1.7339,0.00,2.5813,1.7326,2.2080,1.4245,2.2088,1.4252,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1497
10260,2.7310,1.7370,0.00,2.5814,1.7355,2.2081,1.4275,2.2088,1.4283,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1496
10270,2.7310,1.7403,0.00,2.5814,1.7386,2.2081,1.4306,2.2088,1.4315,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1496
10280,2.7310,1.7438,0.00,2.5815,1.7420,2.2081,1.4340,2.2088,1.4350,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1495
10290,2.7310,1.7475,0.00,2.5815,1.7455,2.2082,1.4376,2.2088,1.4387,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1495
10300,2.7310,1.7513,0.00,2.5816,1.7492,2.2082,1.4413,2.2088,1.4426,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1494
10310,2.7310,1.7554,0.00,2.5816,1.7531,2.2082,1.4453,2.2088,1.4467,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1494
10320,2.7310,1.7597,0.00,2.5817,1.7572,2.2082,1.4495,2.2088,1.4509,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1493
10330,2.7310,1.7642,0.00,2.5818,1.7615,2.2083,1.4539,2.2088,1.4554,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1493
10340,2.7310,1.7665,0.00,2.5818,1.7660,2.2083,1.4584,2.2088,1.4601,0.500,1,2,5,0,0,0,0,150,0,0,0,0.000,0.1492
